"dep";"sexe";"jour";"hosp";"rea";"rad";"dc"
"06";"1";2020-09-17;512;6;512;108
"06";"2";2020-09-17;487;5;487;99
"07";"0";2020-09-17;461;2;461;119
"07";"1";2020-09-17;226;2;226;83
"07";"2";2020-09-17;233;0;233;35
"08";"0";2020-09-17;225;1;225;61
"08";"1";2020-09-17;106;0;106;38
"08";"2";2020-09-17;117;1;117;22
"09";"0";2020-09-17;34;1;34;2
"09";"1";2020-09-17;16;0;16;2
"09";"2";2020-09-17;18;1;18;0
"10";"0";2020-09-17;663;0;663;137
"10";"1";2020-09-17;346;0;346;88
"10";"2";2020-09-17;314;0;314;49
"11";"0";2020-09-17;246;0;246;60
"11";"1";2020-09-17;131;0;131;43
"11";"2";2020-09-17;115;0;115;17
"12";"0";2020-09-17;158;2;158;25
"12";"1";2020-09-17;72;2;72;16
"12";"2";2020-09-17;86;0;86;9
"13";"0";2020-09-17;4498;101;4498;619
"13";"1";2020-09-17;2313;70;2313;357
"13";"2";2020-09-17;2142;29;2142;261
"14";"0";2020-09-17;363;2;363;86
"14";"1";2020-09-17;172;1;172;59
"14";"2";2020-09-17;191;1;191;27
"15";"0";2020-09-17;56;0;56;11
"15";"1";2020-09-17;32;0;32;8
"15";"2";2020-09-17;24;0;24;3
"16";"0";2020-09-17;64;0;64;13
"16";"1";2020-09-17;40;0;40;8
"16";"2";2020-09-17;22;0;22;5
"17";"0";2020-09-17;157;3;157;53
"17";"1";2020-09-17;88;3;88;35
"17";"2";2020-09-17;69;0;69;18
"18";"0";2020-09-17;213;1;213;89
"18";"1";2020-09-17;104;1;104;44
"18";"2";2020-09-17;108;0;108;45
"19";"0";2020-09-17;164;2;164;37
"19";"1";2020-09-17;87;2;87;28
"19";"2";2020-09-17;77;0;77;9
"21";"0";2020-09-17;969;3;969;253
"21";"1";2020-09-17;442;2;442;144
"21";"2";2020-09-17;523;1;523;109
"22";"0";2020-09-17;242;0;242;40
"22";"1";2020-09-17;113;0;113;24
"22";"2";2020-09-17;129;0;129;16
"23";"0";2020-09-17;88;0;88;15
"23";"1";2020-09-17;49;0;49;8
"23";"2";2020-09-17;39;0;39;7
"24";"0";2020-09-17;101;2;101;14
"24";"1";2020-09-17;56;1;56;7
"24";"2";2020-09-17;45;1;45;7
"25";"0";2020-09-17;649;0;649;154
"25";"1";2020-09-17;332;0;332;87
"25";"2";2020-09-17;317;0;317;66
"26";"0";2020-09-17;551;2;551;130
"26";"1";2020-09-17;295;1;295;80
"26";"2";2020-09-17;256;1;256;50
"27";"0";2020-09-17;279;0;279;88
"27";"1";2020-09-17;131;0;131;43
"27";"2";2020-09-17;147;0;147;45
"28";"0";2020-09-17;615;2;615;146
"28";"1";2020-09-17;301;0;301;74
"28";"2";2020-09-17;296;1;296;70
"29";"0";2020-09-17;204;4;204;44
"29";"1";2020-09-17;113;3;113;28
"29";"2";2020-09-17;88;1;88;16
"2A";"0";2020-09-17;155;1;155;48
"2A";"1";2020-09-17;67;1;67;27
"2A";"2";2020-09-17;88;0;88;21
"2B";"0";2020-09-17;123;3;123;13
"2B";"1";2020-09-17;68;3;68;6
"2B";"2";2020-09-17;55;0;55;7
"30";"0";2020-09-17;413;15;413;101
"30";"1";2020-09-17;211;11;211;53
"30";"2";2020-09-17;202;4;202;48
"31";"0";2020-09-17;837;15;837;91
"31";"1";2020-09-17;472;13;472;53
"31";"2";2020-09-17;364;2;364;38
"32";"0";2020-09-17;92;1;92;24
"32";"1";2020-09-17;49;1;49;15
"32";"2";2020-09-17;42;0;42;9
"33";"0";2020-09-17;1141;24;1141;177
"33";"1";2020-09-17;577;17;577;88
"33";"2";2020-09-17;559;7;559;87
"34";"0";2020-09-17;859;21;859;136
"34";"1";2020-09-17;451;15;451;79
"34";"2";2020-09-17;403;6;403;56
"35";"0";2020-09-17;544;7;544;91
"35";"1";2020-09-17;305;4;305;46
"35";"2";2020-09-17;237;3;237;45
"36";"0";2020-09-17;198;1;198;82
"36";"1";2020-09-17;89;1;89;43
"36";"2";2020-09-17;108;0;108;39
"37";"0";2020-09-17;392;7;392;94
"37";"1";2020-09-17;179;5;179;61
"37";"2";2020-09-17;212;2;212;33
"38";"0";2020-09-17;810;12;810;156
"38";"1";2020-09-17;394;10;394;90
"38";"2";2020-09-17;406;2;406;66
"39";"0";2020-09-17;331;0;331;60
"39";"1";2020-09-17;145;0;145;30
"39";"2";2020-09-17;185;0;185;30
"40";"0";2020-09-17;83;1;83;13
"40";"1";2020-09-17;47;0;47;7
"40";"2";2020-09-17;36;1;36;6
"41";"0";2020-09-17;345;1;345;68
"41";"1";2020-09-17;175;0;175;38
"41";"2";2020-09-17;169;1;169;30
"42";"0";2020-09-17;1060;8;1060;251
"42";"1";2020-09-17;549;8;549;170
"42";"2";2020-09-17;511;0;511;81
"43";"0";2020-09-17;110;1;110;19
"43";"1";2020-09-17;44;0;44;12
"43";"2";2020-09-17;66;1;66;7
"44";"0";2020-09-17;806;7;806;175
"44";"1";2020-09-17;415;4;415;106
"44";"2";2020-09-17;390;3;390;69
"45";"0";2020-09-17;698;7;698;106
"45";"1";2020-09-17;356;6;356;67
"45";"2";2020-09-17;340;1;340;39
"46";"0";2020-09-17;72;0;72;22
"46";"1";2020-09-17;36;0;36;10
"46";"2";2020-09-17;36;0;36;12
"47";"0";2020-09-17;100;4;100;13
"47";"1";2020-09-17;50;3;50;10
"47";"2";2020-09-17;50;1;50;3
"48";"0";2020-09-17;29;0;29;1
"48";"1";2020-09-17;15;0;15;1
"48";"2";2020-09-17;14;0;14;0
"49";"0";2020-09-17;712;6;712;146
"49";"1";2020-09-17;351;4;351;92
"49";"2";2020-09-17;359;2;359;54
"50";"0";2020-09-17;185;3;185;50
"50";"1";2020-09-17;97;2;97;24
"50";"2";2020-09-17;86;1;86;26
"51";"0";2020-09-17;1079;1;1079;279
"51";"1";2020-09-17;522;0;522;161
"51";"2";2020-09-17;550;1;550;116
"52";"0";2020-09-17;275;0;275;90
"52";"1";2020-09-17;134;0;134;43
"52";"2";2020-09-17;138;0;138;47
"53";"0";2020-09-17;260;0;260;48
"53";"1";2020-09-17;123;0;123;29
"53";"2";2020-09-17;134;0;134;19
"54";"0";2020-09-17;1314;3;1314;372
"54";"1";2020-09-17;639;2;639;219
"54";"2";2020-09-17;667;1;667;152
"55";"0";2020-09-17;505;0;505;103
"55";"1";2020-09-17;251;0;251;57
"55";"2";2020-09-17;254;0;254;46
"56";"0";2020-09-17;456;2;456;97
"56";"1";2020-09-17;243;2;243;60
"56";"2";2020-09-17;212;0;212;37
"57";"0";2020-09-17;2650;0;2650;865
"57";"1";2020-09-17;1327;0;1327;490
"57";"2";2020-09-17;1314;0;1314;370
"58";"0";2020-09-17;101;0;101;28
"58";"1";2020-09-17;36;0;36;16
"58";"2";2020-09-17;65;0;65;12
"59";"0";2020-09-17;2860;21;2860;695
"59";"1";2020-09-17;1407;14;1407;375
"59";"2";2020-09-17;1441;6;1441;317
"60";"0";2020-09-17;1250;5;1250;422
"60";"1";2020-09-17;606;3;606;240
"60";"2";2020-09-17;641;2;641;182
"61";"0";2020-09-17;264;1;264;44
"61";"1";2020-09-17;108;0;108;29
"61";"2";2020-09-17;154;1;154;15
"62";"0";2020-09-17;1512;22;1512;326
"62";"1";2020-09-17;723;16;723;178
"62";"2";2020-09-17;778;6;778;147
"63";"0";2020-09-17;200;4;200;47
"63";"1";2020-09-17;106;4;106;27
"63";"2";2020-09-17;94;0;94;20
"64";"0";2020-09-17;250;2;250;29
"64";"1";2020-09-17;129;1;129;21
"64";"2";2020-09-17;120;1;120;8
"65";"0";2020-09-17;171;0;171;27
"65";"1";2020-09-17;80;0;80;14
"65";"2";2020-09-17;91;0;91;13
"66";"0";2020-09-17;300;1;300;37
"66";"1";2020-09-17;138;0;138;17
"66";"2";2020-09-17;162;1;162;20
"67";"0";2020-09-17;2821;11;2821;703
"67";"1";2020-09-17;1500;7;1500;405
"67";"2";2020-09-17;1310;4;1310;297
"68";"0";2020-09-17;3193;5;3193;839
"68";"1";2020-09-17;1670;4;1670;507
"68";"2";2020-09-17;1510;1;1510;326
"69";"0";2020-09-17;3479;57;3479;690
"69";"1";2020-09-17;1679;37;1679;380
"69";"2";2020-09-17;1762;19;1762;299
"70";"0";2020-09-17;309;0;309;77
"70";"1";2020-09-17;163;0;163;51
"70";"2";2020-09-17;145;0;145;26
"71";"0";2020-09-17;810;2;810;203
"71";"1";2020-09-17;363;2;363;108
"71";"2";2020-09-17;445;0;445;95
"72";"0";2020-09-17;460;1;460;92
"72";"1";2020-09-17;225;1;225;51
"72";"2";2020-09-17;235;0;235;41
"73";"0";2020-09-17;447;5;447;75
"73";"1";2020-09-17;200;2;200;41
"73";"2";2020-09-17;247;3;247;34
"74";"0";2020-09-17;971;3;971;174
"74";"1";2020-09-17;517;2;517;111
"74";"2";2020-09-17;448;1;448;63
"75";"0";2020-09-17;6874;68;6874;1834
"75";"1";2020-09-17;3833;44;3833;1150
"75";"2";2020-09-17;3000;23;3000;675
"76";"0";2020-09-17;874;10;874;185
"76";"1";2020-09-17;430;7;430;109
"76";"2";2020-09-17;442;3;442;75
"77";"0";2020-09-17;2963;21;2963;723
"77";"1";2020-09-17;1635;14;1635;437
"77";"2";2020-09-17;1317;7;1317;286
"78";"0";2020-09-17;2595;20;2595;558
"78";"1";2020-09-17;1354;12;1354;331
"78";"2";2020-09-17;1234;8;1234;226
"79";"0";2020-09-17;73;0;73;22
"79";"1";2020-09-17;38;0;38;11
"79";"2";2020-09-17;35;0;35;11
"80";"0";2020-09-17;774;3;774;237
"80";"1";2020-09-17;375;1;375;139
"80";"2";2020-09-17;390;2;390;98
"81";"0";2020-09-17;138;4;138;23
"81";"1";2020-09-17;68;4;68;9
"81";"2";2020-09-17;70;0;70;14
"82";"0";2020-09-17;52;3;52;7
"82";"1";2020-09-17;30;3;30;7
"82";"2";2020-09-17;22;0;22;0
"83";"0";2020-09-17;1128;11;1128;153
"83";"1";2020-09-17;631;8;631;81
"83";"2";2020-09-17;493;3;493;70
"84";"0";2020-09-17;317;12;317;50
"84";"1";2020-09-17;170;11;170;38
"84";"2";2020-09-17;147;1;147;12
"85";"0";2020-09-17;291;1;291;44
"85";"1";2020-09-17;155;1;155;28
"85";"2";2020-09-17;135;0;135;16
"86";"0";2020-09-17;158;1;158;41
"86";"1";2020-09-17;87;1;87;24
"86";"2";2020-09-17;71;0;71;17
"87";"0";2020-09-17;144;2;144;27
"87";"1";2020-09-17;66;2;66;14
"87";"2";2020-09-17;77;0;77;13
"88";"0";2020-09-17;758;0;758;267
"88";"1";2020-09-17;379;0;379;154
"88";"2";2020-09-17;378;0;378;113
"89";"0";2020-09-17;426;1;426;95
"89";"1";2020-09-17;211;1;211;51
"89";"2";2020-09-17;214;0;214;43
"90";"0";2020-09-17;574;2;574;201
"90";"1";2020-09-17;310;1;310;112
"90";"2";2020-09-17;264;1;264;89
"91";"0";2020-09-17;2648;19;2648;561
"91";"1";2020-09-17;1407;14;1407;315
"91";"2";2020-09-17;1226;5;1226;243
"92";"0";2020-09-17;4989;48;4989;1130
"92";"1";2020-09-17;2715;40;2715;657
"92";"2";2020-09-17;2260;8;2260;469
"93";"0";2020-09-17;4390;51;4390;1041
"93";"1";2020-09-17;2397;38;2397;634
"93";"2";2020-09-17;1971;13;1971;403
"94";"0";2020-09-17;4791;19;4791;1250
"94";"1";2020-09-17;2444;15;2444;725
"94";"2";2020-09-17;2313;4;2313;512
"95";"0";2020-09-17;2925;14;2925;756
"95";"1";2020-09-17;1647;9;1647;470
"95";"2";2020-09-17;1270;5;1270;286
"971";"0";2020-09-17;178;26;178;37
"971";"1";2020-09-17;107;17;107;23
"971";"2";2020-09-17;71;9;71;14
"972";"0";2020-09-17;117;6;117;19
"972";"1";2020-09-17;64;3;64;14
"972";"2";2020-09-17;53;3;53;5
"973";"0";2020-09-17;1680;4;1680;61
"973";"1";2020-09-17;699;2;699;42
"973";"2";2020-09-17;979;2;979;19
"974";"0";2020-09-17;321;11;321;15
"974";"1";2020-09-17;169;5;169;6
"974";"2";2020-09-17;151;6;151;9
"976";"0";2020-09-17;451;0;451;28
"976";"1";2020-09-17;210;0;210;18
"976";"2";2020-09-17;235;0;235;10
"01";"0";2020-09-18;471;1;471;110
"01";"1";2020-09-18;239;0;239;64
"01";"2";2020-09-18;230;1;230;46
"02";"0";2020-09-18;1146;1;1146;289
"02";"1";2020-09-18;512;1;512;175
"02";"2";2020-09-18;632;0;632;112
"03";"0";2020-09-18;218;1;218;42
"03";"1";2020-09-18;91;0;91;23
"03";"2";2020-09-18;126;1;126;19
"04";"0";2020-09-18;150;0;150;15
"04";"1";2020-09-18;64;0;64;11
"04";"2";2020-09-18;86;0;86;4
"05";"0";2020-09-18;150;2;150;20
"05";"1";2020-09-18;78;2;78;9
"05";"2";2020-09-18;72;0;72;11
"06";"0";2020-09-18;1023;16;1023;210
"06";"1";2020-09-18;516;10;516;109
"06";"2";2020-09-18;491;6;491;99
"07";"0";2020-09-18;461;2;461;119
"07";"1";2020-09-18;227;2;227;83
"07";"2";2020-09-18;232;0;232;35
"08";"0";2020-09-18;228;1;228;61
"08";"1";2020-09-18;108;1;108;38
"08";"2";2020-09-18;118;0;118;22
"09";"0";2020-09-18;34;1;34;2
"09";"1";2020-09-18;16;0;16;2
"09";"2";2020-09-18;18;1;18;0
"10";"0";2020-09-18;666;1;666;137
"10";"1";2020-09-18;347;1;347;88
"10";"2";2020-09-18;316;0;316;49
"11";"0";2020-09-18;247;0;247;60
"11";"1";2020-09-18;131;0;131;43
"11";"2";2020-09-18;116;0;116;17
"12";"0";2020-09-18;158;3;158;25
"12";"1";2020-09-18;72;2;72;16
"12";"2";2020-09-18;86;1;86;9
"13";"0";2020-09-18;4559;102;4559;624
"13";"1";2020-09-18;2351;71;2351;359
"13";"2";2020-09-18;2165;29;2165;264
"14";"0";2020-09-18;364;4;364;86
"14";"1";2020-09-18;173;3;173;59
"14";"2";2020-09-18;191;1;191;27
"15";"0";2020-09-18;57;0;57;11
"15";"1";2020-09-18;32;0;32;8
"15";"2";2020-09-18;25;0;25;3
"16";"0";2020-09-18;64;0;64;13
"16";"1";2020-09-18;40;0;40;8
"16";"2";2020-09-18;22;0;22;5
"17";"0";2020-09-18;157;3;157;53
"17";"1";2020-09-18;88;3;88;35
"17";"2";2020-09-18;69;0;69;18
"18";"0";2020-09-18;213;1;213;89
"18";"1";2020-09-18;104;1;104;44
"18";"2";2020-09-18;108;0;108;45
"19";"0";2020-09-18;165;2;165;38
"19";"1";2020-09-18;88;2;88;29
"19";"2";2020-09-18;77;0;77;9
"21";"0";2020-09-18;970;3;970;253
"21";"1";2020-09-18;442;2;442;144
"21";"2";2020-09-18;524;1;524;109
"22";"0";2020-09-18;244;0;244;41
"22";"1";2020-09-18;114;0;114;25
"22";"2";2020-09-18;130;0;130;16
"23";"0";2020-09-18;88;0;88;15
"23";"1";2020-09-18;49;0;49;8
"23";"2";2020-09-18;39;0;39;7
"24";"0";2020-09-18;101;2;101;14
"24";"1";2020-09-18;56;1;56;7
"24";"2";2020-09-18;45;1;45;7
"25";"0";2020-09-18;650;0;650;154
"25";"1";2020-09-18;332;0;332;87
"25";"2";2020-09-18;318;0;318;66
"26";"0";2020-09-18;551;3;551;130
"26";"1";2020-09-18;295;2;295;80
"26";"2";2020-09-18;256;1;256;50
"27";"0";2020-09-18;280;2;280;88
"27";"1";2020-09-18;132;2;132;43
"27";"2";2020-09-18;147;0;147;45
"28";"0";2020-09-18;615;1;615;146
"28";"1";2020-09-18;301;0;301;74
"28";"2";2020-09-18;296;1;296;70
"29";"0";2020-09-18;206;2;206;44
"29";"1";2020-09-18;113;2;113;28
"29";"2";2020-09-18;90;0;90;16
"2A";"0";2020-09-18;157;1;157;48
"2A";"1";2020-09-18;69;0;69;27
"2A";"2";2020-09-18;88;1;88;21
"2B";"0";2020-09-18;123;3;123;14
"2B";"1";2020-09-18;68;3;68;7
"2B";"2";2020-09-18;55;0;55;7
"30";"0";2020-09-18;416;15;416;102
"30";"1";2020-09-18;212;11;212;53
"30";"2";2020-09-18;204;4;204;49
"31";"0";2020-09-18;850;16;850;92
"31";"1";2020-09-18;477;14;477;53
"31";"2";2020-09-18;372;2;372;39
"32";"0";2020-09-18;93;1;93;24
"32";"1";2020-09-18;50;1;50;15
"32";"2";2020-09-18;42;0;42;9
"33";"0";2020-09-18;1159;29;1159;178
"33";"1";2020-09-18;585;20;585;89
"33";"2";2020-09-18;569;9;569;87
"34";"0";2020-09-18;873;22;873;136
"34";"1";2020-09-18;458;16;458;79
"34";"2";2020-09-18;410;6;410;56
"35";"0";2020-09-18;548;4;548;92
"35";"1";2020-09-18;306;3;306;47
"35";"2";2020-09-18;240;1;240;45
"36";"0";2020-09-18;198;1;198;82
"36";"1";2020-09-18;89;1;89;43
"36";"2";2020-09-18;108;0;108;39
"37";"0";2020-09-18;393;7;393;95
"37";"1";2020-09-18;180;5;180;61
"37";"2";2020-09-18;212;2;212;34
"38";"0";2020-09-18;815;14;815;157
"38";"1";2020-09-18;396;13;396;91
"38";"2";2020-09-18;409;1;409;66
"39";"0";2020-09-18;331;0;331;60
"39";"1";2020-09-18;145;0;145;30
"39";"2";2020-09-18;185;0;185;30
"40";"0";2020-09-18;83;1;83;13
"40";"1";2020-09-18;47;0;47;7
"40";"2";2020-09-18;36;1;36;6
"41";"0";2020-09-18;346;1;346;68
"41";"1";2020-09-18;175;0;175;38
"41";"2";2020-09-18;170;1;170;30
"42";"0";2020-09-18;1074;8;1074;255
"42";"1";2020-09-18;553;8;553;171
"42";"2";2020-09-18;521;0;521;84
"43";"0";2020-09-18;110;1;110;19
"43";"1";2020-09-18;44;0;44;12
"43";"2";2020-09-18;66;1;66;7
"44";"0";2020-09-18;812;8;812;175
"44";"1";2020-09-18;416;5;416;106
"44";"2";2020-09-18;395;3;395;69
"45";"0";2020-09-18;703;5;703;106
"45";"1";2020-09-18;360;5;360;67
"45";"2";2020-09-18;341;0;341;39
"46";"0";2020-09-18;72;0;72;22
"46";"1";2020-09-18;36;0;36;10
"46";"2";2020-09-18;36;0;36;12
"47";"0";2020-09-18;100;4;100;13
"47";"1";2020-09-18;50;3;50;10
"47";"2";2020-09-18;50;1;50;3
"48";"0";2020-09-18;30;0;30;1
"48";"1";2020-09-18;16;0;16;1
"48";"2";2020-09-18;14;0;14;0
"49";"0";2020-09-18;712;6;712;146
"49";"1";2020-09-18;351;4;351;92
"49";"2";2020-09-18;359;2;359;54
"50";"0";2020-09-18;186;3;186;50
"50";"1";2020-09-18;97;2;97;24
"50";"2";2020-09-18;87;1;87;26
"51";"0";2020-09-18;1079;1;1079;280
"51";"1";2020-09-18;522;0;522;162
"51";"2";2020-09-18;550;1;550;116
"52";"0";2020-09-18;275;0;275;90
"52";"1";2020-09-18;134;0;134;43
"52";"2";2020-09-18;138;0;138;47
"53";"0";2020-09-18;261;0;261;48
"53";"1";2020-09-18;123;0;123;29
"53";"2";2020-09-18;135;0;135;19
"54";"0";2020-09-18;1314;1;1314;373
"54";"1";2020-09-18;639;1;639;219
"54";"2";2020-09-18;667;0;667;153
"55";"0";2020-09-18;506;0;506;103
"55";"1";2020-09-18;251;0;251;57
"55";"2";2020-09-18;255;0;255;46
"56";"0";2020-09-18;457;2;457;97
"56";"1";2020-09-18;243;2;243;60
"56";"2";2020-09-18;213;0;213;37
"57";"0";2020-09-18;2652;0;2652;866
"57";"1";2020-09-18;1327;0;1327;490
"57";"2";2020-09-18;1316;0;1316;371
"58";"0";2020-09-18;101;0;101;28
"58";"1";2020-09-18;36;0;36;16
"58";"2";2020-09-18;65;0;65;12
"59";"0";2020-09-18;2866;25;2866;695
"59";"1";2020-09-18;1410;16;1410;375
"59";"2";2020-09-18;1444;8;1444;317
"60";"0";2020-09-18;1252;6;1252;422
"60";"1";2020-09-18;607;4;607;240
"60";"2";2020-09-18;642;2;642;182
"61";"0";2020-09-18;266;1;266;44
"61";"1";2020-09-18;108;0;108;29
"61";"2";2020-09-18;156;1;156;15
"62";"0";2020-09-18;1535;21;1535;328
"62";"1";2020-09-18;732;16;732;180
"62";"2";2020-09-18;792;5;792;147
"63";"0";2020-09-18;204;5;204;47
"63";"1";2020-09-18;107;4;107;27
"63";"2";2020-09-18;96;1;96;20
"64";"0";2020-09-18;249;3;249;29
"64";"1";2020-09-18;128;1;128;21
"64";"2";2020-09-18;120;2;120;8
"65";"0";2020-09-18;171;0;171;27
"65";"1";2020-09-18;80;0;80;14
"65";"2";2020-09-18;91;0;91;13
"66";"0";2020-09-18;301;2;301;37
"66";"1";2020-09-18;139;1;139;17
"66";"2";2020-09-18;162;1;162;20
"67";"0";2020-09-18;2827;11;2827;703
"67";"1";2020-09-18;1501;7;1501;405
"67";"2";2020-09-18;1315;4;1315;297
"68";"0";2020-09-18;3196;6;3196;839
"68";"1";2020-09-18;1672;4;1672;507
"68";"2";2020-09-18;1511;2;1511;326
"69";"0";2020-09-18;3498;56;3498;693
"69";"1";2020-09-18;1688;37;1688;380
"69";"2";2020-09-18;1772;18;1772;302
"70";"0";2020-09-18;309;0;309;77
"70";"1";2020-09-18;163;0;163;51
"70";"2";2020-09-18;145;0;145;26
"71";"0";2020-09-18;813;2;813;204
"71";"1";2020-09-18;364;2;364;108
"71";"2";2020-09-18;447;0;447;96
"72";"0";2020-09-18;462;1;462;93
"72";"1";2020-09-18;226;1;226;51
"72";"2";2020-09-18;236;0;236;42
"73";"0";2020-09-18;450;5;450;75
"73";"1";2020-09-18;201;2;201;41
"73";"2";2020-09-18;249;3;249;34
"74";"0";2020-09-18;971;4;971;174
"74";"1";2020-09-18;517;3;517;111
"74";"2";2020-09-18;448;1;448;63
"75";"0";2020-09-18;6911;72;6911;1835
"75";"1";2020-09-18;3851;48;3851;1150
"75";"2";2020-09-18;3019;24;3019;676
"76";"0";2020-09-18;874;10;874;186
"76";"1";2020-09-18;430;7;430;110
"76";"2";2020-09-18;442;3;442;75
"77";"0";2020-09-18;2995;21;2995;724
"77";"1";2020-09-18;1647;13;1647;438
"77";"2";2020-09-18;1335;8;1335;286
"78";"0";2020-09-18;2597;20;2597;558
"78";"1";2020-09-18;1355;12;1355;331
"78";"2";2020-09-18;1235;8;1235;226
"79";"0";2020-09-18;73;0;73;22
"79";"1";2020-09-18;38;0;38;11
"79";"2";2020-09-18;35;0;35;11
"80";"0";2020-09-18;774;4;774;237
"80";"1";2020-09-18;375;2;375;139
"80";"2";2020-09-18;390;2;390;98
"81";"0";2020-09-18;138;4;138;23
"81";"1";2020-09-18;68;4;68;9
"81";"2";2020-09-18;70;0;70;14
"82";"0";2020-09-18;52;3;52;7
"82";"1";2020-09-18;30;3;30;7
"82";"2";2020-09-18;22;0;22;0
"83";"0";2020-09-18;1131;11;1131;154
"83";"1";2020-09-18;633;7;633;82
"83";"2";2020-09-18;494;4;494;70
"84";"0";2020-09-18;324;14;324;51
"84";"1";2020-09-18;174;12;174;39
"84";"2";2020-09-18;150;2;150;12
"85";"0";2020-09-18;294;1;294;44
"85";"1";2020-09-18;156;1;156;28
"85";"2";2020-09-18;136;0;136;16
"86";"0";2020-09-18;158;1;158;41
"86";"1";2020-09-18;87;0;87;24
"86";"2";2020-09-18;71;1;71;17
"87";"0";2020-09-18;146;3;146;27
"87";"1";2020-09-18;66;2;66;14
"87";"2";2020-09-18;79;1;79;13
"88";"0";2020-09-18;759;0;759;267
"88";"1";2020-09-18;379;0;379;154
"88";"2";2020-09-18;379;0;379;113
"89";"0";2020-09-18;426;1;426;95
"89";"1";2020-09-18;211;1;211;51
"89";"2";2020-09-18;214;0;214;43
"90";"0";2020-09-18;573;2;573;201
"90";"1";2020-09-18;310;1;310;112
"90";"2";2020-09-18;263;1;263;89
"91";"0";2020-09-18;2842;23;2842;637
"91";"1";2020-09-18;1474;17;1474;341
"91";"2";2020-09-18;1348;6;1348;293
"92";"0";2020-09-18;5078;45;5078;1132
"92";"1";2020-09-18;2759;37;2759;657
"92";"2";2020-09-18;2305;8;2305;471
"93";"0";2020-09-18;4435;48;4435;1043
"93";"1";2020-09-18;2424;36;2424;636
"93";"2";2020-09-18;1988;12;1988;403
"94";"0";2020-09-18;4812;19;4812;1252
"94";"1";2020-09-18;2457;16;2457;726
"94";"2";2020-09-18;2321;3;2321;513
"95";"0";2020-09-18;2942;15;2942;757
"95";"1";2020-09-18;1653;10;1653;470
"95";"2";2020-09-18;1280;5;1280;287
"971";"0";2020-09-18;191;25;191;40
"971";"1";2020-09-18;114;17;114;24
"971";"2";2020-09-18;77;8;77;16
"972";"0";2020-09-18;121;6;121;19
"972";"1";2020-09-18;65;4;65;14
"972";"2";2020-09-18;56;2;56;5
"973";"0";2020-09-18;1680;4;1680;61
"973";"1";2020-09-18;698;2;698;42
"973";"2";2020-09-18;980;2;980;19
"974";"0";2020-09-18;331;12;331;15
"974";"1";2020-09-18;174;6;174;6
"974";"2";2020-09-18;156;6;156;9
"976";"0";2020-09-18;452;0;452;28
"976";"1";2020-09-18;211;0;211;18
"976";"2";2020-09-18;235;0;235;10
"01";"0";2020-09-19;471;1;471;110
"01";"1";2020-09-19;239;0;239;64
"01";"2";2020-09-19;230;1;230;46
"02";"0";2020-09-19;1148;2;1148;289
"02";"1";2020-09-19;512;1;512;175
"02";"2";2020-09-19;634;1;634;112
"03";"0";2020-09-19;219;2;219;42
"03";"1";2020-09-19;92;1;92;23
"03";"2";2020-09-19;126;1;126;19
"04";"0";2020-09-19;150;0;150;15
"04";"1";2020-09-19;64;0;64;11
"04";"2";2020-09-19;86;0;86;4
"05";"0";2020-09-19;150;2;150;20
"05";"1";2020-09-19;78;2;78;9
"05";"2";2020-09-19;72;0;72;11
"06";"0";2020-09-19;1026;17;1026;211
"06";"1";2020-09-19;517;11;517;110
"06";"2";2020-09-19;493;6;493;99
"07";"0";2020-09-19;461;2;461;119
"07";"1";2020-09-19;227;2;227;83
"07";"2";2020-09-19;232;0;232;35
"08";"0";2020-09-19;228;1;228;61
"08";"1";2020-09-19;108;1;108;38
"08";"2";2020-09-19;118;0;118;22
"09";"0";2020-09-19;34;1;34;2
"09";"1";2020-09-19;16;0;16;2
"09";"2";2020-09-19;18;1;18;0
"10";"0";2020-09-19;666;1;666;137
"10";"1";2020-09-19;347;1;347;88
"10";"2";2020-09-19;316;0;316;49
"11";"0";2020-09-19;247;0;247;60
"11";"1";2020-09-19;131;0;131;43
"11";"2";2020-09-19;116;0;116;17
"12";"0";2020-09-19;158;3;158;25
"12";"1";2020-09-19;72;2;72;16
"12";"2";2020-09-19;86;1;86;9
"13";"0";2020-09-19;4587;105;4587;624
"13";"1";2020-09-19;2370;73;2370;359
"13";"2";2020-09-19;2174;30;2174;264
"14";"0";2020-09-19;366;5;366;86
"14";"1";2020-09-19;175;3;175;59
"14";"2";2020-09-19;191;2;191;27
"15";"0";2020-09-19;58;0;58;12
"15";"1";2020-09-19;33;0;33;9
"15";"2";2020-09-19;25;0;25;3
"16";"0";2020-09-19;65;0;65;13
"16";"1";2020-09-19;41;0;41;8
"16";"2";2020-09-19;22;0;22;5
"17";"0";2020-09-19;157;3;157;53
"17";"1";2020-09-19;88;3;88;35
"17";"2";2020-09-19;69;0;69;18
"18";"0";2020-09-19;214;1;214;90
"18";"1";2020-09-19;105;1;105;44
"18";"2";2020-09-19;108;0;108;46
"19";"0";2020-09-19;165;2;165;38
"19";"1";2020-09-19;88;2;88;29
"19";"2";2020-09-19;77;0;77;9
"21";"0";2020-09-19;970;3;970;253
"21";"1";2020-09-19;442;2;442;144
"21";"2";2020-09-19;524;1;524;109
"22";"0";2020-09-19;244;0;244;41
"22";"1";2020-09-19;114;0;114;25
"22";"2";2020-09-19;130;0;130;16
